params,strict_success,loose_success,avg_sim_success,avg_sim_tanimoto,avg_steps
"{'lr': 0.0001, 'gamma': 0.5, 'batch_size': 128, 'hidden_dim': 512, 'w_tox': 150.0, 'w_flip': 300.0, 'w_pen': 25.0}",0.21142369991474852,0.22847399829497017,0.7502652002105501,0.4982858098960296,1.0
"{'lr': 0.0001, 'gamma': 0.5, 'batch_size': 128, 'hidden_dim': 512, 'w_tox': 150.0, 'w_flip': 300.0, 'w_pen': 50.0}",0.2028985507246377,0.22506393861892582,0.7513680817374159,0.4961897307628145,1.0
"{'lr': 0.0001, 'gamma': 0.5, 'batch_size': 128, 'hidden_dim': 512, 'w_tox': 200.0, 'w_flip': 150.0, 'w_pen': 25.0}",0.18329070758738278,0.19948849104859334,0.7472676223380883,0.487100094753049,1.0
"{'lr': 0.0001, 'gamma': 0.5, 'batch_size': 128, 'hidden_dim': 512, 'w_tox': 200.0, 'w_flip': 150.0, 'w_pen': 50.0}",0.19863597612958228,0.21739130434782608,0.7558034722180292,0.5161709448352628,1.0
"{'lr': 0.0001, 'gamma': 0.5, 'batch_size': 128, 'hidden_dim': 512, 'w_tox': 200.0, 'w_flip': 200.0, 'w_pen': 25.0}",0.30861040068201195,0.35208866155157714,0.7265770269971732,0.5573437719546576,1.0
"{'lr': 0.0001, 'gamma': 0.5, 'batch_size': 128, 'hidden_dim': 512, 'w_tox': 200.0, 'w_flip': 200.0, 'w_pen': 50.0}",0.24040920716112532,0.26427962489343565,0.746907580524996,0.44107756696532074,1.0
"{'lr': 0.0001, 'gamma': 0.5, 'batch_size': 128, 'hidden_dim': 512, 'w_tox': 200.0, 'w_flip': 300.0, 'w_pen': 25.0}",0.2208013640238704,0.24467178175618073,0.7481653820835777,0.5188712501657871,1.0
"{'lr': 0.0001, 'gamma': 0.5, 'batch_size': 128, 'hidden_dim': 512, 'w_tox': 200.0, 'w_flip': 300.0, 'w_pen': 50.0}",0.21568627450980393,0.2310315430520034,0.7567484122142724,0.5077626286124427,1.0
"{'lr': 0.0001, 'gamma': 0.5, 'batch_size': 128, 'hidden_dim': 1024, 'w_tox': 100.0, 'w_flip': 150.0, 'w_pen': 25.0}",0.22506393861892582,0.24978687127024723,0.7382381239786723,0.45472893264524217,1.0
"{'lr': 0.0001, 'gamma': 0.5, 'batch_size': 128, 'hidden_dim': 1024, 'w_tox': 100.0, 'w_flip': 150.0, 'w_pen': 50.0}",0.23785166240409208,0.2617220801364024,0.7396224499387148,0.4318079631889343,1.0
"{'lr': 0.0001, 'gamma': 0.5, 'batch_size': 128, 'hidden_dim': 1024, 'w_tox': 100.0, 'w_flip': 200.0, 'w_pen': 25.0}",0.2915601023017903,0.3290707587382779,0.732856985447119,0.5558918563668926,1.0
"{'lr': 0.0001, 'gamma': 0.5, 'batch_size': 128, 'hidden_dim': 1024, 'w_tox': 100.0, 'w_flip': 200.0, 'w_pen': 50.0}",0.23444160272804773,0.2625745950554135,0.7312371781598028,0.37815551592932717,1.0
"{'lr': 0.0001, 'gamma': 0.5, 'batch_size': 128, 'hidden_dim': 1024, 'w_tox': 100.0, 'w_flip': 300.0, 'w_pen': 25.0}",0.20971867007672634,0.2259164535379369,0.7471597254616987,0.37213551049813254,1.0
"{'lr': 0.0001, 'gamma': 0.5, 'batch_size': 128, 'hidden_dim': 1024, 'w_tox': 100.0, 'w_flip': 300.0, 'w_pen': 50.0}",0.2412617220801364,0.26427962489343565,0.7343349246919685,0.4224757175988069,1.0
"{'lr': 0.0001, 'gamma': 0.5, 'batch_size': 128, 'hidden_dim': 1024, 'w_tox': 150.0, 'w_flip': 150.0, 'w_pen': 25.0}",0.22762148337595908,0.2514919011082694,0.735921464470161,0.47198174999963977,1.0
"{'lr': 0.0001, 'gamma': 0.5, 'batch_size': 128, 'hidden_dim': 1024, 'w_tox': 150.0, 'w_flip': 150.0, 'w_pen': 50.0}",0.2310315430520034,0.25234441602728047,0.7541884925980085,0.44636048217345237,1.0
"{'lr': 0.0001, 'gamma': 0.5, 'batch_size': 128, 'hidden_dim': 1024, 'w_tox': 150.0, 'w_flip': 200.0, 'w_pen': 25.0}",0.2710997442455243,0.29752770673486784,0.7386404971447922,0.4820457143757116,1.0
"{'lr': 0.0001, 'gamma': 0.5, 'batch_size': 128, 'hidden_dim': 1024, 'w_tox': 150.0, 'w_flip': 200.0, 'w_pen': 50.0}",0.20630861040068202,0.22506393861892582,0.7484782273052202,0.45538425363493373,1.0
"{'lr': 0.0001, 'gamma': 0.5, 'batch_size': 128, 'hidden_dim': 1024, 'w_tox': 150.0, 'w_flip': 300.0, 'w_pen': 25.0}",0.23955669224211423,0.26854219948849106,0.7392029611025211,0.4143234801609205,1.0
"{'lr': 0.0001, 'gamma': 0.5, 'batch_size': 128, 'hidden_dim': 1024, 'w_tox': 150.0, 'w_flip': 300.0, 'w_pen': 50.0}",0.19011082693947143,0.19948849104859334,0.7669647487590169,0.4332266700049264,1.0
"{'lr': 0.0001, 'gamma': 0.5, 'batch_size': 128, 'hidden_dim': 1024, 'w_tox': 200.0, 'w_flip': 150.0, 'w_pen': 25.0}",0.26342710997442453,0.3009377664109122,0.730178612426124,0.5078251424190477,1.0
"{'lr': 0.0001, 'gamma': 0.5, 'batch_size': 128, 'hidden_dim': 1024, 'w_tox': 200.0, 'w_flip': 150.0, 'w_pen': 50.0}",0.22335890878090367,0.24467178175618073,0.748850945528877,0.5062232082146216,1.0
"{'lr': 0.0001, 'gamma': 0.5, 'batch_size': 128, 'hidden_dim': 1024, 'w_tox': 200.0, 'w_flip': 200.0, 'w_pen': 25.0}",0.26427962489343565,0.30179028132992325,0.7279435309793842,0.48315982561240733,1.0
"{'lr': 0.0001, 'gamma': 0.5, 'batch_size': 128, 'hidden_dim': 1024, 'w_tox': 200.0, 'w_flip': 200.0, 'w_pen': 50.0}",0.23358908780903667,0.25831202046035806,0.7375726626106611,0.44901107145668734,1.0
"{'lr': 0.0001, 'gamma': 0.5, 'batch_size': 128, 'hidden_dim': 1024, 'w_tox': 200.0, 'w_flip': 300.0, 'w_pen': 25.0}",0.2847399829497016,0.31798806479113384,0.7287297071950806,0.5631987220288229,1.0
"{'lr': 0.0001, 'gamma': 0.5, 'batch_size': 128, 'hidden_dim': 1024, 'w_tox': 200.0, 'w_flip': 300.0, 'w_pen': 50.0}",0.22932651321398123,0.2514919011082694,0.7367813675233649,0.3995961341353224,1.0
"{'lr': 0.0001, 'gamma': 0.9, 'batch_size': 64, 'hidden_dim': 256, 'w_tox': 100.0, 'w_flip': 150.0, 'w_pen': 25.0}",0.29241261722080136,0.3333333333333333,0.7265827283953638,0.5050057453327921,1.0
"{'lr': 0.0001, 'gamma': 0.9, 'batch_size': 64, 'hidden_dim': 256, 'w_tox': 100.0, 'w_flip': 150.0, 'w_pen': 50.0}",0.23017902813299232,0.2557544757033248,0.7517491687324066,0.49987854644172924,1.0
"{'lr': 0.0001, 'gamma': 0.9, 'batch_size': 64, 'hidden_dim': 256, 'w_tox': 100.0, 'w_flip': 200.0, 'w_pen': 25.0}",0.2770673486786019,0.3034953111679454,0.7422725873520517,0.48870776401373545,1.0
"{'lr': 0.0001, 'gamma': 0.9, 'batch_size': 64, 'hidden_dim': 256, 'w_tox': 100.0, 'w_flip': 200.0, 'w_pen': 50.0}",0.24893435635123615,0.27621483375959077,0.7379898184899035,0.5866681882901456,1.0
"{'lr': 0.0001, 'gamma': 0.9, 'batch_size': 64, 'hidden_dim': 256, 'w_tox': 100.0, 'w_flip': 300.0, 'w_pen': 25.0}",0.20886615515771526,0.22932651321398123,0.7436189782793157,0.4373999664873895,1.0
"{'lr': 0.0001, 'gamma': 0.9, 'batch_size': 64, 'hidden_dim': 256, 'w_tox': 100.0, 'w_flip': 300.0, 'w_pen': 50.0}",0.2855924978687127,0.3154305200341006,0.7385784857455033,0.5649601931457678,1.0
"{'lr': 0.0001, 'gamma': 0.9, 'batch_size': 64, 'hidden_dim': 256, 'w_tox': 150.0, 'w_flip': 150.0, 'w_pen': 25.0}",0.15942028985507245,0.17050298380221654,0.7536220519602872,0.4404707124633973,1.0
"{'lr': 0.0001, 'gamma': 0.9, 'batch_size': 64, 'hidden_dim': 256, 'w_tox': 150.0, 'w_flip': 150.0, 'w_pen': 50.0}",0.20460358056265984,0.22421142369991476,0.7456959682059143,0.4909962616204829,1.0
"{'lr': 0.0001, 'gamma': 0.9, 'batch_size': 64, 'hidden_dim': 256, 'w_tox': 150.0, 'w_flip': 200.0, 'w_pen': 25.0}",0.21909633418584826,0.23273657289002558,0.764420395654282,0.5011616853580574,1.0
"{'lr': 0.0001, 'gamma': 0.9, 'batch_size': 64, 'hidden_dim': 256, 'w_tox': 150.0, 'w_flip': 200.0, 'w_pen': 50.0}",0.15601023017902813,0.16624040920716113,0.7554036097038986,0.4250046981927509,1.0
"{'lr': 0.0001, 'gamma': 0.9, 'batch_size': 64, 'hidden_dim': 256, 'w_tox': 150.0, 'w_flip': 300.0, 'w_pen': 25.0}",0.2463768115942029,0.2659846547314578,0.7554891537435514,0.4963799937063751,1.0
"{'lr': 0.0001, 'gamma': 0.9, 'batch_size': 64, 'hidden_dim': 256, 'w_tox': 150.0, 'w_flip': 300.0, 'w_pen': 50.0}",0.27621483375959077,0.3111679454390452,0.7247352522773747,0.4824195174919522,1.0
"{'lr': 0.0001, 'gamma': 0.9, 'batch_size': 64, 'hidden_dim': 256, 'w_tox': 200.0, 'w_flip': 150.0, 'w_pen': 25.0}",0.23273657289002558,0.2591645353793691,0.7426213411267129,0.476209568507125,1.0
"{'lr': 0.0001, 'gamma': 0.9, 'batch_size': 64, 'hidden_dim': 256, 'w_tox': 200.0, 'w_flip': 150.0, 'w_pen': 50.0}",0.28815004262574595,0.3213981244671782,0.7273007480159315,0.4778406717035034,1.0
"{'lr': 0.0001, 'gamma': 0.9, 'batch_size': 64, 'hidden_dim': 256, 'w_tox': 200.0, 'w_flip': 200.0, 'w_pen': 25.0}",0.2549019607843137,0.2796248934356351,0.7511320611218418,0.5400140666615784,1.0
"{'lr': 0.0001, 'gamma': 0.9, 'batch_size': 64, 'hidden_dim': 256, 'w_tox': 200.0, 'w_flip': 200.0, 'w_pen': 50.0}",0.1875532821824382,0.20375106564364875,0.7491316837490254,0.4501108825420794,1.0
"{'lr': 0.0001, 'gamma': 0.9, 'batch_size': 64, 'hidden_dim': 256, 'w_tox': 200.0, 'w_flip': 300.0, 'w_pen': 25.0}",0.1773231031543052,0.18925831202046037,0.758171154427408,0.4486224787315967,1.0
"{'lr': 0.0001, 'gamma': 0.9, 'batch_size': 64, 'hidden_dim': 256, 'w_tox': 200.0, 'w_flip': 300.0, 'w_pen': 50.0}",0.21568627450980393,0.22847399829497017,0.7585483601400327,0.45633448779172187,1.0
"{'lr': 0.0001, 'gamma': 0.9, 'batch_size': 64, 'hidden_dim': 512, 'w_tox': 100.0, 'w_flip': 150.0, 'w_pen': 25.0}",0.2949701619778346,0.3307757885763001,0.7292358133598694,0.5047411914239068,1.0
"{'lr': 0.0001, 'gamma': 0.9, 'batch_size': 64, 'hidden_dim': 512, 'w_tox': 100.0, 'w_flip': 150.0, 'w_pen': 50.0}",0.28388746803069054,0.31798806479113384,0.7351419459070289,0.4637404674293757,1.0
"{'lr': 0.0001, 'gamma': 0.9, 'batch_size': 64, 'hidden_dim': 512, 'w_tox': 100.0, 'w_flip': 200.0, 'w_pen': 25.0}",0.26768968456947995,0.2949701619778346,0.7336320951578381,0.4991584397773891,1.0
"{'lr': 0.0001, 'gamma': 0.9, 'batch_size': 64, 'hidden_dim': 512, 'w_tox': 100.0, 'w_flip': 200.0, 'w_pen': 50.0}",0.2796248934356351,0.32651321398124467,0.713814156878519,0.5467029302527012,1.0
"{'lr': 0.0001, 'gamma': 0.9, 'batch_size': 64, 'hidden_dim': 512, 'w_tox': 100.0, 'w_flip': 300.0, 'w_pen': 25.0}",0.28388746803069054,0.31628303495311166,0.7320670224393295,0.4809018383679989,1.0
"{'lr': 0.0001, 'gamma': 0.9, 'batch_size': 64, 'hidden_dim': 512, 'w_tox': 100.0, 'w_flip': 300.0, 'w_pen': 50.0}",0.2728047740835465,0.3154305200341006,0.7217289650764683,0.490321424797282,1.0
"{'lr': 0.0001, 'gamma': 0.9, 'batch_size': 64, 'hidden_dim': 512, 'w_tox': 150.0, 'w_flip': 150.0, 'w_pen': 25.0}",0.27450980392156865,0.3145780051150895,0.7247549152035714,0.4689502503289664,1.0
"{'lr': 0.0001, 'gamma': 0.9, 'batch_size': 64, 'hidden_dim': 512, 'w_tox': 150.0, 'w_flip': 150.0, 'w_pen': 50.0}",0.28388746803069054,0.3137254901960784,0.7277665457906916,0.5325846719124192,1.0
"{'lr': 0.0001, 'gamma': 0.9, 'batch_size': 64, 'hidden_dim': 512, 'w_tox': 150.0, 'w_flip': 200.0, 'w_pen': 25.0}",0.20545609548167093,0.21824381926683717,0.754021374796054,0.48470011342484537,1.0
"{'lr': 0.0001, 'gamma': 0.9, 'batch_size': 64, 'hidden_dim': 512, 'w_tox': 150.0, 'w_flip': 200.0, 'w_pen': 50.0}",0.3009377664109122,0.34271099744245526,0.7232721309283859,0.5712819898006968,1.0
"{'lr': 0.0001, 'gamma': 0.9, 'batch_size': 64, 'hidden_dim': 512, 'w_tox': 150.0, 'w_flip': 300.0, 'w_pen': 25.0}",0.2915601023017903,0.3213981244671782,0.7272890728650101,0.5133458160479497,1.0
"{'lr': 0.0001, 'gamma': 0.9, 'batch_size': 64, 'hidden_dim': 512, 'w_tox': 150.0, 'w_flip': 300.0, 'w_pen': 50.0}",0.2668371696504689,0.2949701619778346,0.7349256462720668,0.4850133592188705,1.0
"{'lr': 0.0001, 'gamma': 0.9, 'batch_size': 64, 'hidden_dim': 512, 'w_tox': 200.0, 'w_flip': 150.0, 'w_pen': 25.0}",0.30861040068201195,0.34441602728047743,0.7334493444027514,0.5537005890543854,1.0
"{'lr': 0.0001, 'gamma': 0.9, 'batch_size': 64, 'hidden_dim': 512, 'w_tox': 200.0, 'w_flip': 150.0, 'w_pen': 50.0}",0.25404944586530265,0.30008525149190113,0.7150304113296152,0.4973911811892098,1.0
"{'lr': 0.0001, 'gamma': 0.9, 'batch_size': 64, 'hidden_dim': 512, 'w_tox': 200.0, 'w_flip': 200.0, 'w_pen': 25.0}",0.3052003410059676,0.34185848252344414,0.7262103404793049,0.5264062245346806,1.0
"{'lr': 0.0001, 'gamma': 0.9, 'batch_size': 64, 'hidden_dim': 512, 'w_tox': 200.0, 'w_flip': 200.0, 'w_pen': 50.0}",0.2770673486786019,0.319693094629156,0.723200632364708,0.5247877985318965,1.0
"{'lr': 0.0001, 'gamma': 0.9, 'batch_size': 64, 'hidden_dim': 512, 'w_tox': 200.0, 'w_flip': 300.0, 'w_pen': 25.0}",0.2651321398124467,0.29411764705882354,0.724856550780908,0.4876606723748465,1.0
"{'lr': 0.0001, 'gamma': 0.9, 'batch_size': 64, 'hidden_dim': 512, 'w_tox': 200.0, 'w_flip': 300.0, 'w_pen': 50.0}",0.2958226768968457,0.3358908780903666,0.7237128181469868,0.5010340069394339,1.0
"{'lr': 0.0001, 'gamma': 0.9, 'batch_size': 64, 'hidden_dim': 1024, 'w_tox': 100.0, 'w_flip': 150.0, 'w_pen': 25.0}",0.26854219948849106,0.2966751918158568,0.7382852438899994,0.4323766883637873,1.0
"{'lr': 0.0001, 'gamma': 0.9, 'batch_size': 64, 'hidden_dim': 1024, 'w_tox': 100.0, 'w_flip': 150.0, 'w_pen': 50.0}",0.28388746803069054,0.32310315430520037,0.7316061361747527,0.5813582174008196,1.0
"{'lr': 0.0001, 'gamma': 0.9, 'batch_size': 64, 'hidden_dim': 1024, 'w_tox': 100.0, 'w_flip': 200.0, 'w_pen': 25.0}",0.2872975277067349,0.3188405797101449,0.7349157983340681,0.4725247737001181,1.0
"{'lr': 0.0001, 'gamma': 0.9, 'batch_size': 64, 'hidden_dim': 1024, 'w_tox': 100.0, 'w_flip': 200.0, 'w_pen': 50.0}",0.2693947144075021,0.3052003410059676,0.7226453331129704,0.4577347614079741,1.0
"{'lr': 0.0001, 'gamma': 0.9, 'batch_size': 64, 'hidden_dim': 1024, 'w_tox': 100.0, 'w_flip': 300.0, 'w_pen': 25.0}",0.24467178175618073,0.2710997442455243,0.7358730214584441,0.5334930409349268,1.0
"{'lr': 0.0001, 'gamma': 0.9, 'batch_size': 64, 'hidden_dim': 1024, 'w_tox': 100.0, 'w_flip': 300.0, 'w_pen': 50.0}",0.21057118499573743,0.2259164535379369,0.7496573384874337,0.4246836808276715,1.0
"{'lr': 0.0001, 'gamma': 0.9, 'batch_size': 64, 'hidden_dim': 1024, 'w_tox': 150.0, 'w_flip': 150.0, 'w_pen': 25.0}",0.23529411764705882,0.2651321398124467,0.7323747193754723,0.4763192590949181,1.0
"{'lr': 0.0001, 'gamma': 0.9, 'batch_size': 64, 'hidden_dim': 1024, 'w_tox': 150.0, 'w_flip': 150.0, 'w_pen': 50.0}",0.2958226768968457,0.3375959079283887,0.7186589321211084,0.4500748720827612,1.0
"{'lr': 0.0001, 'gamma': 0.9, 'batch_size': 64, 'hidden_dim': 1024, 'w_tox': 150.0, 'w_flip': 200.0, 'w_pen': 25.0}",0.2872975277067349,0.3154305200341006,0.7295754873173401,0.5039419985377358,1.0
"{'lr': 0.0001, 'gamma': 0.9, 'batch_size': 64, 'hidden_dim': 1024, 'w_tox': 150.0, 'w_flip': 200.0, 'w_pen': 50.0}",0.23870417732310314,0.2753623188405797,0.7309405307934725,0.5964437812299622,1.0
"{'lr': 0.0001, 'gamma': 0.9, 'batch_size': 64, 'hidden_dim': 1024, 'w_tox': 150.0, 'w_flip': 300.0, 'w_pen': 25.0}",0.2958226768968457,0.3358908780903666,0.7248099883395343,0.5129294228791805,1.0
"{'lr': 0.0001, 'gamma': 0.9, 'batch_size': 64, 'hidden_dim': 1024, 'w_tox': 150.0, 'w_flip': 300.0, 'w_pen': 50.0}",0.2813299232736573,0.309462915601023,0.7271219407185793,0.4422799815066857,1.0
"{'lr': 0.0001, 'gamma': 0.9, 'batch_size': 64, 'hidden_dim': 1024, 'w_tox': 200.0, 'w_flip': 150.0, 'w_pen': 25.0}",0.27365728900255754,0.3034953111679454,0.728756009662793,0.46169114106639414,1.0
"{'lr': 0.0001, 'gamma': 0.9, 'batch_size': 64, 'hidden_dim': 1024, 'w_tox': 200.0, 'w_flip': 150.0, 'w_pen': 50.0}",0.2566069906223359,0.2830349531116795,0.7336810554865963,0.4786829172211727,1.0
"{'lr': 0.0001, 'gamma': 0.9, 'batch_size': 64, 'hidden_dim': 1024, 'w_tox': 200.0, 'w_flip': 200.0, 'w_pen': 25.0}",0.23358908780903667,0.2668371696504689,0.7276321195312007,0.44321793384828395,1.0
"{'lr': 0.0001, 'gamma': 0.9, 'batch_size': 64, 'hidden_dim': 1024, 'w_tox': 200.0, 'w_flip': 200.0, 'w_pen': 50.0}",0.27365728900255754,0.30861040068201195,0.7295545009388172,0.5407892845842686,1.0
"{'lr': 0.0001, 'gamma': 0.9, 'batch_size': 64, 'hidden_dim': 1024, 'w_tox': 200.0, 'w_flip': 300.0, 'w_pen': 25.0}",0.3188405797101449,0.3546462063086104,0.7359034595307793,0.5199118575827937,1.0
"{'lr': 0.0001, 'gamma': 0.9, 'batch_size': 64, 'hidden_dim': 1024, 'w_tox': 200.0, 'w_flip': 300.0, 'w_pen': 50.0}",0.2566069906223359,0.289002557544757,0.7280096146587952,0.4891491112983808,1.0
"{'lr': 0.0001, 'gamma': 0.9, 'batch_size': 128, 'hidden_dim': 256, 'w_tox': 100.0, 'w_flip': 150.0, 'w_pen': 25.0}",0.20460358056265984,0.21824381926683717,0.7541892724395698,0.5267494115133629,1.0
"{'lr': 0.0001, 'gamma': 0.9, 'batch_size': 128, 'hidden_dim': 256, 'w_tox': 100.0, 'w_flip': 150.0, 'w_pen': 50.0}",0.21739130434782608,0.23785166240409208,0.7539566391209894,0.5286702033680403,1.0
"{'lr': 0.0001, 'gamma': 0.9, 'batch_size': 128, 'hidden_dim': 256, 'w_tox': 100.0, 'w_flip': 200.0, 'w_pen': 25.0}",0.19352088661551578,0.20971867007672634,0.7537514763221114,0.4738687204919033,1.0
"{'lr': 0.0001, 'gamma': 0.9, 'batch_size': 128, 'hidden_dim': 256, 'w_tox': 100.0, 'w_flip': 200.0, 'w_pen': 50.0}",0.19607843137254902,0.20971867007672634,0.7513042235853573,0.4056723448693688,1.0
"{'lr': 0.0001, 'gamma': 0.9, 'batch_size': 128, 'hidden_dim': 256, 'w_tox': 100.0, 'w_flip': 300.0, 'w_pen': 25.0}",0.18414322250639387,0.19863597612958228,0.7484571957888846,0.4268920397356325,1.0
"{'lr': 0.0001, 'gamma': 0.9, 'batch_size': 128, 'hidden_dim': 256, 'w_tox': 100.0, 'w_flip': 300.0, 'w_pen': 50.0}",0.2421142369991475,0.2651321398124467,0.7308851908217713,0.4541288451143056,1.0
"{'lr': 0.0001, 'gamma': 0.9, 'batch_size': 128, 'hidden_dim': 256, 'w_tox': 150.0, 'w_flip': 150.0, 'w_pen': 25.0}",0.22762148337595908,0.23955669224211423,0.7529095682680895,0.49693511632682563,1.0
"{'lr': 0.0001, 'gamma': 0.9, 'batch_size': 128, 'hidden_dim': 256, 'w_tox': 150.0, 'w_flip': 150.0, 'w_pen': 50.0}",0.2770673486786019,0.3069053708439898,0.7329452718017082,0.5764147841045115,1.0
"{'lr': 0.0001, 'gamma': 0.9, 'batch_size': 128, 'hidden_dim': 256, 'w_tox': 150.0, 'w_flip': 200.0, 'w_pen': 25.0}",0.27621483375959077,0.3111679454390452,0.7254504068139513,0.4665729815156738,1.0
"{'lr': 0.0001, 'gamma': 0.9, 'batch_size': 128, 'hidden_dim': 256, 'w_tox': 150.0, 'w_flip': 200.0, 'w_pen': 50.0}",0.21909633418584826,0.24381926683716965,0.7364218534194654,0.4553750918177537,1.0
"{'lr': 0.0001, 'gamma': 0.9, 'batch_size': 128, 'hidden_dim': 256, 'w_tox': 150.0, 'w_flip': 300.0, 'w_pen': 25.0}",0.21483375959079284,0.22762148337595908,0.7622891244816242,0.4696619822432445,1.0
"{'lr': 0.0001, 'gamma': 0.9, 'batch_size': 128, 'hidden_dim': 256, 'w_tox': 150.0, 'w_flip': 300.0, 'w_pen': 50.0}",0.2318840579710145,0.24978687127024723,0.7574806589522489,0.48513834919914695,1.0
"{'lr': 0.0001, 'gamma': 0.9, 'batch_size': 128, 'hidden_dim': 256, 'w_tox': 200.0, 'w_flip': 150.0, 'w_pen': 25.0}",0.24296675191815856,0.26854219948849106,0.7390260776490624,0.5134875461526931,1.0
"{'lr': 0.0001, 'gamma': 0.9, 'batch_size': 128, 'hidden_dim': 256, 'w_tox': 200.0, 'w_flip': 150.0, 'w_pen': 50.0}",0.29838022165387895,0.3333333333333333,0.730404433158412,0.5612321239940083,1.0
"{'lr': 0.0001, 'gamma': 0.9, 'batch_size': 128, 'hidden_dim': 256, 'w_tox': 200.0, 'w_flip': 200.0, 'w_pen': 25.0}",0.3009377664109122,0.3350383631713555,0.7269139309580473,0.5268523078880616,1.0
"{'lr': 0.0001, 'gamma': 0.9, 'batch_size': 128, 'hidden_dim': 256, 'w_tox': 200.0, 'w_flip': 200.0, 'w_pen': 50.0}",0.27195225916453536,0.30179028132992325,0.7306697208579875,0.5904468130008013,1.0
"{'lr': 0.0001, 'gamma': 0.9, 'batch_size': 128, 'hidden_dim': 256, 'w_tox': 200.0, 'w_flip': 300.0, 'w_pen': 25.0}",0.23785166240409208,0.2651321398124467,0.737227987305545,0.5431406840520371,1.0
"{'lr': 0.0001, 'gamma': 0.9, 'batch_size': 128, 'hidden_dim': 256, 'w_tox': 200.0, 'w_flip': 300.0, 'w_pen': 50.0}",0.25404944586530265,0.2847399829497016,0.740380525401191,0.5208684877480332,1.0
"{'lr': 0.0001, 'gamma': 0.9, 'batch_size': 128, 'hidden_dim': 512, 'w_tox': 100.0, 'w_flip': 150.0, 'w_pen': 25.0}",0.3145780051150895,0.35208866155157714,0.7211656862159125,0.47211315808604326,1.0
"{'lr': 0.0001, 'gamma': 0.9, 'batch_size': 128, 'hidden_dim': 512, 'w_tox': 100.0, 'w_flip': 150.0, 'w_pen': 50.0}",0.2693947144075021,0.30264279624893436,0.7305178429417679,0.4959778467826445,1.0
"{'lr': 0.0001, 'gamma': 0.9, 'batch_size': 128, 'hidden_dim': 512, 'w_tox': 100.0, 'w_flip': 200.0, 'w_pen': 25.0}",0.24552429667519182,0.2710997442455243,0.740602019104685,0.46086187849992205,1.0
"{'lr': 0.0001, 'gamma': 0.9, 'batch_size': 128, 'hidden_dim': 512, 'w_tox': 100.0, 'w_flip': 200.0, 'w_pen': 50.0}",0.22932651321398123,0.2608695652173913,0.7317656068066938,0.5230267702302881,1.0
"{'lr': 0.0001, 'gamma': 0.9, 'batch_size': 128, 'hidden_dim': 512, 'w_tox': 100.0, 'w_flip': 300.0, 'w_pen': 25.0}",0.20460358056265984,0.22421142369991476,0.7488623543316273,0.4560749347498538,1.0
"{'lr': 0.0001, 'gamma': 0.9, 'batch_size': 128, 'hidden_dim': 512, 'w_tox': 100.0, 'w_flip': 300.0, 'w_pen': 50.0}",0.2216538789428815,0.23955669224211423,0.7573749091779503,0.4357001122627163,1.0
"{'lr': 0.0001, 'gamma': 0.9, 'batch_size': 128, 'hidden_dim': 512, 'w_tox': 150.0, 'w_flip': 150.0, 'w_pen': 25.0}",0.16112531969309463,0.17476555839727195,0.7565087126738399,0.41577476564243315,1.0
"{'lr': 0.0001, 'gamma': 0.9, 'batch_size': 128, 'hidden_dim': 512, 'w_tox': 150.0, 'w_flip': 150.0, 'w_pen': 50.0}",0.2659846547314578,0.30264279624893436,0.7293278794294574,0.46189326876683906,1.0
"{'lr': 0.0001, 'gamma': 0.9, 'batch_size': 128, 'hidden_dim': 512, 'w_tox': 150.0, 'w_flip': 200.0, 'w_pen': 25.0}",0.2753623188405797,0.3069053708439898,0.7268247915863033,0.5030705224824296,1.0
"{'lr': 0.0001, 'gamma': 0.9, 'batch_size': 128, 'hidden_dim': 512, 'w_tox': 150.0, 'w_flip': 200.0, 'w_pen': 50.0}",0.21398124467178176,0.23358908780903667,0.7516704117915338,0.44734662909449646,1.0
"{'lr': 0.0001, 'gamma': 0.9, 'batch_size': 128, 'hidden_dim': 512, 'w_tox': 150.0, 'w_flip': 300.0, 'w_pen': 25.0}",0.2753623188405797,0.30434782608695654,0.7354564473232432,0.5754396719973517,1.0
"{'lr': 0.0001, 'gamma': 0.9, 'batch_size': 128, 'hidden_dim': 512, 'w_tox': 150.0, 'w_flip': 300.0, 'w_pen': 50.0}",0.22421142369991476,0.25234441602728047,0.7390898424652764,0.5473771066197972,1.0
"{'lr': 0.0001, 'gamma': 0.9, 'batch_size': 128, 'hidden_dim': 512, 'w_tox': 200.0, 'w_flip': 150.0, 'w_pen': 25.0}",0.18329070758738278,0.1977834612105712,0.7549397984333983,0.49390907763017733,1.0
"{'lr': 0.0001, 'gamma': 0.9, 'batch_size': 128, 'hidden_dim': 512, 'w_tox': 200.0, 'w_flip': 150.0, 'w_pen': 50.0}",0.1926683716965047,0.21142369991474852,0.7517059369128257,0.49873907185798233,1.0
"{'lr': 0.0001, 'gamma': 0.9, 'batch_size': 128, 'hidden_dim': 512, 'w_tox': 200.0, 'w_flip': 200.0, 'w_pen': 25.0}",0.3034953111679454,0.3393009377664109,0.7389566135103081,0.5581383673921958,1.0
"{'lr': 0.0001, 'gamma': 0.9, 'batch_size': 128, 'hidden_dim': 512, 'w_tox': 200.0, 'w_flip': 200.0, 'w_pen': 50.0}",0.24808184143222506,0.2710997442455243,0.7472654350180207,0.4515251340189108,1.0
